"protein_name","mri_beta","mri_p","mri_adj_p_sig","ct1_beta","ct_p","ct_adj_p_sig","sig_both","estimate_pnpla3","p.value_pnpla3","pro_sig","estimate_tm6sf2","estimate_hsd17b13","p.value_tm6sf2","p.value_hsd17b13","t_sig","h_sig","gene_description","Liver","Expression_Category","level","estimate_hcc","p.value_hcc","estimate_cirr","p.value_cirr","CellType","enriched","estimate_bmi","p.value_bmi","estimate_alc","p.value_alc"
"rnase1",0.081076880355191,3.82799688893155e-12,"yes",0.0637343585569341,1.20762115769453e-06,"yes","yes",-7.10894192658885e-05,0.978207219588867,"no",0.00294177317629254,0.000316723971092117,0.0757627622510505,0.909468397196241,"no","no","This gene encodes a member of the pancreatic-type of secretory ribonucleases,
a subset of the ribonuclease A superfamily.
The encoded endonuclease cleaves internal phosphodiester RNA bonds on the 3'-side of pyrimidine bases.
It prefers poly(C) as a substrate and hydrolyzes 2',3'-cyclic nucleotides,
with a pH optimum near 8.0.
The encoded protein is monomeric and more commonly acts to degrade ds-RNA over ss-RNA.
Alternative splicing occurs at this locus and four transcript variants encoding the same protein have been identified.
[provided by RefSeq,
Jul 2008].",9.69341,"Broadly expressed","low",0.345375012025919,0.00340111985087124,0.389387621816087,5.55671357537313e-09,"Portal_endothelial_Cells","EC-enriched",1.03868943213834,7.31217155845045e-322,-0.02442667328633,1.27681393513749e-06
"rnase10",0.0153594204346566,0.207818591923566,"no",0.0204717160290653,0.13473645532195,"no","no",0.000547805774090304,0.830406166183389,"no",0.00078118159523121,-0.0014561306312642,0.631363991290831,0.594780699516836,"no","no","",0,"Not expressed in liver","not expressed",0.224760641086335,0.0463921833401494,0.0960187587703797,0.135589697791714,NA,NA,0.283184694249226,7.36713372519143e-42,-0.0354358836186735,6.96615452763875e-13
"rnase3",0.0872726118957847,3.48780601815707e-11,"yes",0.0979273763935463,3.69660079186686e-11,"yes","yes",0.000875209501304606,0.732232969539543,"no",0.000427492174394608,-0.00217447886950343,0.792901912060446,0.427044898139765,"no","no","The protein encoded by this gene belongs to the pancreatic ribonuclease family,
a subset of the ribonuclease A superfamily.
The protein exhibits antimicrobial activity against pathogenic bacteria [provided by RefSeq,
Oct 2014].
 Publication Note:  This RefSeq record includes a subset of the publications that are available for this gene.
Please see the Gene record to access additional publications.
 Evidence Data: Transcript exon combination: M28128.1,
DN998783.1 [ECO:0000332]; RNAseq introns: single sample supports all introns SAMEA1965299,
SAMEA1968189 [ECO:0000348].
 RefSeq Attributes: MANE Ensembl match: ENST00000304639.4/ ENSP00000302324.3; Protein has antimicrobial activity: PMID: 23716047; RefSeq Select criteria: based on single protein-coding transcript.",0.0949974,"Not expressed in liver","not expressed",0.276199870149313,0.012601087555808,0.221919544777426,0.000542048266532759,"Inflammatory_Macrophage","Immune-enriched",0.569031762096806,2.0186040771444e-164,-0.0533765309206053,1.08094213511079e-26
"rnase4",0.0916056147402859,2.86971855662508e-15,"yes",0.0765857520292833,4.23683656181488e-09,"yes","yes",-0.0034614918428976,0.182585980066294,"no",0.00183661073766945,-0.00226295087279454,0.266594417267811,0.41558685058528,"no","no","The protein encoded by this gene belongs to the pancreatic ribonuclease family.
It plays an important role in mRNA cleavage and has marked specificity towards the 3' side of uridine nucleotides.
Alternative splicing results in four transcript variants encoding the same protein.
This gene and the gene that encodes angiogenin share promoters and 5' exons.
Each gene splices to a unique downstream exon that contains its complete coding region.
[provided by RefSeq,
Aug 2013].",164.63,"Broadly expressed","medium-high",0.197733291760692,0.0891443910110335,0.28620552761688,1.38424668399909e-05,"Hepatocyte_5","Hepatocyte-enriched",0.936653919763641,7.31217155845045e-322,-0.0422093122812565,2.673512893935e-17
"rnase6",0.0714190176040807,8.24543603901445e-10,"yes",0.0737141146807959,1.52937932423433e-08,"yes","yes",0.000968834261072173,0.70950466962717,"no",4.37165394811858e-05,-0.00161974240437133,0.978933219164808,0.560640888863047,"no","no","The protein encoded by this gene is a member of the ribonuclease A superfamily and functions in the urinary tract.
The protein has broad-spectrum antimicrobial activity against pathogenic bacteria.
[provided by RefSeq,
Nov 2014].
 Evidence Data: Transcript exon combination: HM005479.1,
SRR1163657.551577.1 [ECO:0000332]; RNAseq introns: single sample supports all introns SAMEA1965299,
SAMEA1966682 [ECO:0000348].
 RefSeq Attributes: MANE Ensembl match: ENST00000304677.3/ ENSP00000302046.2; Protein has antimicrobial activity: PMID: 25075772; RefSeq Select criteria: based on conservation,
expression,
longest protein.",1.69814,"Broadly expressed","low",0.528729486505414,6.26980301966613e-06,0.474810755775444,9.5396023801308e-13,"Inflammatory_Macrophage","Immune-enriched",0.933938820179985,7.31217155845045e-322,-0.0472942730488144,4.56871129452333e-21
"rnaseh2a",0.0358302137034274,0.00301589063324498,"no",0.0202526803973082,0.139054201409265,"no","no",-0.00447343897267105,0.0799469577252951,"no",-0.00115956773749148,0.00122124910374823,0.475839920587123,0.655152490820206,"no","no","The protein encoded by this gene is a component of the heterotrimeric type II ribonuclease H enzyme (RNAseH2).
RNAseH2 is the major source of ribonuclease H activity in mammalian cells and endonucleolytically cleaves ribonucleotides.
It is predicted to remove Okazaki fragment RNA primers during lagging strand DNA synthesis and to excise single ribonucleotides from DNA-DNA duplexes.
Mutations in this gene cause Aicardi-Goutieres Syndrome (AGS),
a an autosomal recessive neurological disorder characterized by progressive microcephaly and psychomotor retardation,
intracranial calcifications,
elevated levels of interferon-alpha and white blood cells in the cerebrospinal fluid.[provided by RefSeq,
Aug 2009].
 Publication Note:  This RefSeq record includes a subset of the publications that are available for this gene.
Please see the Gene record to access additional publications.
 Evidence Data: Transcript exon combination: AK315327.1,
AY363912.1 [ECO:0000332]; RNAseq introns: single sample supports all introns SAMEA1965299,
SAMEA1966682 [ECO:0000348].
 RefSeq Attributes: MANE Ensembl match: ENST00000221486.6/ ENSP00000221486.4; RefSeq Select criteria: based on single protein-coding transcript.",3.85267,"Broadly expressed","low",0.0285501815686703,0.798560789806217,-0.0566826989370519,0.378482991663192,"Plasma_Cells","Immune-enriched",0.216334104170345,3.3236175168383e-25,-0.0283466481295853,1.10325938311399e-08
"rnaset2",0.0870104008538746,4.98273861285356e-10,"yes",0.167875157398583,2.03186600310694e-26,"yes","yes",-0.00116225761169153,0.656997472399323,"no",0.0013186998152505,0.00749325260559772,0.428653494035304,0.00747357434347416,"no","no","This ribonuclease gene is a novel member of the Rh/T2/S-glycoprotein class of extracellular ribonucleases.
It is a single copy gene that maps to 6q27,
a region associated with human malignancies and chromosomal rearrangement.
[provided by RefSeq,
Jul 2008].
 Sequence Note: The RefSeq transcript and protein were derived from genomic sequence to make the sequence consistent with the reference genome assembly.
The genomic coordinates used for the transcript record were based on alignments.
 Publication Note:  This RefSeq record includes a subset of the publications that are available for this gene.
Please see the Gene record to access additional publications.
 Evidence Data: Transcript exon combination: AK315467.1,
SRR1803613.144637.1 [ECO:0000332]; RNAseq introns: mixed sample support SAMEA1965299,
SAMEA1966682 [ECO:0006172].
 RefSeq Attributes: MANE Ensembl match: ENST00000508775.6/ ENSP00000426455.2; RefSeq Select criteria: based on single protein-coding transcript.",6.9877,"Broadly expressed","low",0.535315912590053,3.76882988351315e-06,0.683088190047293,7.24564481668753e-25,"Non-inflammatory_Macrophage","Immune-enriched",0.866553800420113,7.31217155845045e-322,-0.101473576749424,2.60452218196434e-87
"rnf149",0.0352669932782848,0.00291203960938318,"no",0.0430396018017132,0.0012131034321107,"no","no",0.000645689137286319,0.802762468888061,"no",0.00111658616746362,-0.00124803922315869,0.497427455404182,0.651938941117399,"no","no","",15.2011,"Broadly expressed","medium-low",0.437629660392429,0.000161879746916122,0.352671610148819,8.97076931022322e-08,"Non-inflammatory_Macrophage","Immune-enriched",0.503360876528708,3.55309771283979e-126,-0.0457530747052165,3.86091729415458e-20
"rnf168",0.0023492971302543,0.849509211170637,"no",0.00490578328625827,0.725235534615682,"no","no",0.0027248644771178,0.284777444578609,"no",0.00115302400425697,0.00103401497165451,0.477058831906942,0.704509949707771,"no","no","This gene encodes an E3 ubiquitin ligase protein that contains a RING finger,
a motif present in a variety of functionally distinct proteins and known to be involved in protein-DNA and protein-protein interactions.
The protein is involved in DNA double-strand break (DSB) repair.
Mutations in this gene result in Riddle syndrome.
[provided by RefSeq,
Sep 2011].
 Sequence Note: This RefSeq record was created from transcript and genomic sequence data to make the sequence consistent with the reference genome assembly.
The genomic coordinates used for the transcript record were based on transcript alignments.
 Publication Note:  This RefSeq record includes a subset of the publications that are available for this gene.
Please see the Gene record to access additional publications.
 Evidence Data: Transcript exon combination: AK054732.1,
SRR14038197.1166991.1 [ECO:0000332]; RNAseq introns: mixed sample support SAMEA1965299,
SAMEA1966682 [ECO:0006172].
 RefSeq Attributes: MANE Ensembl match: ENST00000318037.3/ ENSP00000320898.3; RefSeq Select criteria: based on single protein-coding transcript.",5.05287,"Broadly expressed","low",0.0622153141064272,0.573054082045446,0.00825905946913568,0.896555961820632,"gamma-delta_T_Cells_2","Immune-enriched",0.0239844520937719,0.249226243242244,-0.0189764222595564,0.000128490407083972
"rnf31",0.0179224737498648,0.151267591085698,"no",0.004894518585535,0.727464798828873,"no","no",-0.000659443260719755,0.795800322473727,"no",-0.000130024217649918,-0.000331714765944303,0.936111297966156,0.903196475936998,"no","no","The protein encoded by this gene contains a RING finger,
a motif present in a variety of functionally distinct proteins and known to be involved in protein-DNA and protein-protein interactions.
The encoded protein is the E3 ubiquitin-protein ligase component of the linear ubiquitin chain assembly complex.
Two transcript variants encoding different isoforms have been found for this gene.
[provided by RefSeq,
Jul 2015].",13.3514,"Broadly expressed","medium-low",-0.12723724989417,0.246706014615709,-0.0368456434067431,0.560795387827453,"Hepatocyte_3","Hepatocyte-enriched",0.0338839330787543,0.103652808160238,-0.012956919405398,0.00890321474136907
"rnf4",0.0100242132660827,0.417775193927234,"no",0.00533029835392777,0.701375942224919,"no","no",-0.0033944646405564,0.182931712138203,"no",0.000196975048943372,-0.00116118386003619,0.903371517623959,0.670363138378018,"no","no","The protein encoded by this gene contains a RING finger motif and acts as a transcription regulator.
This protein has been shown to interact with,
and inhibit the activity of,
TRPS1,
a transcription suppressor of GATA-mediated transcription.
Transcription repressor ZNF278/PATZ is found to interact with this protein,
and thus reduce the enhancement of androgen receptor-dependent transcription mediated by this protein.
Studies of the mouse and rat counterparts suggested a role of this protein in spermatogenesis.
A pseudogene of this gene is found on chromosome 1.[provided by RefSeq,
Jul 2010].",8.08217,"Broadly expressed","low",0.21975628882621,0.04618823557546,0.0655198240194465,0.301378410778074,"gamma-delta_T_Cells_2","Immune-enriched",0.0103635048332806,0.618842000306915,-0.00832060960489534,0.0935693884290438
"rnf41",0.105599337391448,1.26896038112097e-15,"yes",0.0755338140164875,4.7453152641453e-07,"yes","yes",-0.000953491194275373,0.708986322401145,"no",-0.00296590926827859,0.00186304151573097,0.0681859311050574,0.495658690561976,"no","no","This gene encodes an E3 ubiquitin ligase.
The encoded protein plays a role in type 1 cytokine receptor signaling by controlling the balance between JAK2-associated cytokine receptor degradation and ectodomain shedding.
Alternative splicing results in multiple transcript variants.
[provided by RefSeq,
Jun 2011].",4.70576,"Broadly expressed","low",0.195953704502886,0.0774398748272447,0.0587317927948588,0.36173437154441,"Mature_B_Cells","Immune-enriched",0.364346445467533,2.07183147748246e-68,-0.0432723483891977,5.46850123371812e-18
"rnf43",0.0530432999687748,1.07423422501675e-05,"yes",0.0327235903526132,0.0163353935035853,"no","no",-0.00179558510124933,0.482077781224215,"no",-0.001528808410146,0.000553076885177178,0.347090051023828,0.839678987428661,"no","no","The protein encoded by this gene is a RING-type E3 ubiquitin ligase and is predicted to contain a transmembrane domain,
a protease-associated domain,
an ectodomain,
and a cytoplasmic RING domain.
This protein is thought to negatively regulate Wnt signaling,
and expression of this gene results in an increase in ubiquitination of frizzled receptors,
an alteration in their subcellular distribution,
resulting in reduced surface levels of these receptors.
Mutations in this gene have been reported in multiple tumor cells,
including colorectal and endometrial cancers.
Alternative splicing results in multiple transcript variants encoding different isoforms.
[provided by RefSeq,
Mar 2015].",4.0229,"Broadly expressed","low",0.437089258435768,0.000114668573412405,0.226873422268008,0.00048226554811447,"Hepatocyte_3","Hepatocyte-enriched",0.333549963396999,1.30048112431596e-57,0.00586854564874715,0.238004919114731
"rnf5",0.0424956193406533,0.000620150311827167,"no",0.0226151043049098,0.104612880826331,"no","no",-0.00320739659809786,0.209763460934735,"no",3.42987551627145e-05,0.000449849359619212,0.983190140711319,0.869453670934151,"no","no","The protein encoded by this gene contains a RING finger,
which is a motif known to be involved in protein-protein interactions.
This protein is a membrane-bound ubiquitin ligase.
It can regulate cell motility by targeting paxillin ubiquitination and altering the distribution and localization of paxillin in cytoplasm and cell focal adhesions.
[provided by RefSeq,
Jul 2008].
 Publication Note:  This RefSeq record includes a subset of the publications that are available for this gene.
Please see the Gene record to access additional publications.
 Evidence Data: Transcript exon combination: BC111392.1,
SRR5189667.389884.1 [ECO:0000332]; RNAseq introns: single sample supports all introns SAMEA1965299,
SAMEA1966682 [ECO:0000348].
 RefSeq Attributes: MANE Ensembl match: ENST00000375094.4/ ENSP00000364235.3; RefSeq Select criteria: based on single protein-coding transcript.",72.8332,"Broadly expressed","medium-low",-0.117227219334628,0.290573851037622,-0.228596018111004,0.000350586991949063,"Erythroid_Cells","Immune-enriched",0.195108493265773,9.25405979071714e-21,-0.022983301912959,4.27605810705411e-06
"robo1",0.0832124854320984,1.44955191652478e-09,"yes",0.120817743821989,3.86074546584238e-15,"yes","yes",0.0189511041113144,1.98789211519333e-13,"yes",0.00406416945565705,-0.000699888789594022,0.0133048694214555,0.799854156749864,"no","no","Bilateral symmetric nervous systems have special midline structures that establish a partition between the two mirror image halves.
Some axons project toward and across the midline in response to long-range chemoattractants emanating from the midline.
The product of this gene is a member of the immunoglobulin gene superfamily and encodes an integral membrane protein that functions in axon guidance and neuronal precursor cell migration.
This receptor is activated by SLIT-family proteins,
resulting in a repulsive effect on glioma cell guidance in the developing brain.
A related gene is located at an adjacent region on chromosome 3.
Multiple transcript variants encoding different isoforms have been found for this gene.
[provided by RefSeq,
Mar 2009].",0.827191,"Broadly expressed","low",0.83087771046573,5.97590710567778e-15,0.842354575807223,2.93928780165078e-43,"Portal_endothelial_Cells","EC-enriched",0.790460992895907,4.48668529984789e-312,-0.084116771549516,4.77443020218902e-63
"robo2",0.0314819364999077,0.0309431209741548,"no",0.047970254748454,0.00339211801260116,"no","no",0.0130270072470465,1.10693282537927e-06,"yes",-0.00197668417886079,0.00475468867410534,0.245590051069842,0.0966909302697635,"no","no","The protein encoded by this gene belongs to the ROBO family,
part of the immunoglobulin superfamily of proteins that are highly conserved from fly to human.
The encoded protein is a transmembrane receptor for the slit homolog 2 protein and functions in axon guidance and cell migration.
Mutations in this gene are associated with vesicoureteral reflux,
characterized by the backward flow of urine from the bladder into the ureters or the kidney.
Alternative splicing results in multiple transcript variants.
[provided by RefSeq,
Feb 2014].",0.0415899,"Not expressed in liver","not expressed",0.627392242568208,1.31997981413773e-08,0.477189563422042,9.38030662016158e-14,"Central_venous_LSECs","EC-enriched",0.159300216074287,3.07867124017782e-13,-0.11498877638498,1.71731585108858e-108
"robo4",-0.0232414402873846,0.0582333114477481,"no",-0.0257455933530216,0.0598384600952804,"no","no",0.00317931295886377,0.212580749126475,"no",0.00100800841084252,0.000995234766942254,0.534702536090062,0.715436521141624,"no","no","",3.15025,"Broadly expressed","low",0.190534494720938,0.0908714998322711,0.0953499158553169,0.138895390851472,"Central_venous_LSECs","EC-enriched",-0.0780537042586804,0.00018127379433191,-0.0295960537156393,2.07108490624872e-09
"ror1",-0.124473301215495,5.01427448459144e-18,"yes",-0.0262004830529751,0.106707019975025,"no","no",0.0094543749561753,0.000310444080322261,"no",-0.000179573219502789,-0.000358807677604673,0.914311463995575,0.898251181156454,"no","no","This gene encodes a receptor tyrosine kinase-like orphan receptor that modulates neurite growth in the central nervous system.
The encoded protein is a glycosylated type I membrane protein that belongs to the ROR subfamily of cell surface receptors.
It is a pseudokinase that lacks catalytic activity and may interact with the non-canonical Wnt signalling pathway.
This gene is highly expressed during early embryonic development but expressed at very low levels in adult tissues.
Increased expression of this gene is associated with B-cell chronic lymphocytic leukaemia.
Alternative splicing results in multiple transcript variants encoding different isoforms.
[provided by RefSeq,
Jun 2012].",0.0794076,"Not expressed in liver","not expressed",0.359070632104361,0.00159081142384851,0.183035871059618,0.00514523061297976,"Hepatic_Stellate_Cells","Stellate cells-enriched",-0.373813542430497,2.57936319807437e-68,-0.117665023680964,1.7957064935791e-117
"rp2",0.0660208420172708,6.82126990221075e-07,"yes",0.0701098711428302,2.69070880953354e-06,"yes","yes",-0.000200261312637123,0.937398065545165,"no",-0.00127642034557841,-0.0014186961799048,0.431622820906204,0.60316688015533,"no","no","The RP2 locus has been implicated as one cause of X-linked retinitis pigmentosa.
The predicted gene product shows homology with human cofactor C,
a protein involved in the ultimate step of beta-tubulin folding.
Progressive retinal degeneration may therefore be due to the accumulation of incorrectly-folded photoreceptor or neuron-specific tubulin isoforms followed by progressive cell death [provided by RefSeq,
Jul 2008].
 Sequence Note: This RefSeq record was created from transcript and genomic sequence data to make the sequence consistent with the reference genome assembly.
The genomic coordinates used for the transcript record were based on transcript alignments.
 Publication Note:  This RefSeq record includes a subset of the publications that are available for this gene.
Please see the Gene record to access additional publications.
 Evidence Data: Transcript exon combination: BC043348.2,
SRR1660803.127077.1 [ECO:0000332]; RNAseq introns: single sample supports all introns SAMEA1965299,
SAMEA1966682 [ECO:0000348].
 RefSeq Attributes: MANE Ensembl match: ENST00000218340.4/ ENSP00000218340.3; RefSeq Select criteria: based on single protein-coding transcript.",3.56228,"Broadly expressed","low",-0.119447339390338,0.277312916866679,0.045529072436376,0.471678750589939,"Inflammatory_Macrophage","Immune-enriched",0.279197900292788,5.47022546012056e-41,-0.0265755532703786,8.53134412124941e-08
"rpa2",0.0129778930165235,0.291733848424585,"no",0.00143392982828229,0.917674488818952,"no","no",0.000148189551214332,0.953593863367327,"no",-0.000118427691329017,-0.00297703593021639,0.941758669029834,0.274701149404811,"no","no","This gene encodes a subunit of the heterotrimeric Replication Protein A (RPA) complex,
which binds to single-stranded DNA (ssDNA),
forming a nucleoprotein complex that plays an important role in DNA metabolism,
being involved in DNA replication,
repair,
recombination,
telomere maintenance,
and co-ordinating the cellular response to DNA damage through activation of the ataxia telangiectasia and Rad3-related protein (ATR) kinase.
The RPA complex protects single-stranded DNA from nucleases,
prevents formation of secondary structures that would interfere with repair,
and co-ordinates the recruitment and departure of different genome maintenance factors.
The heterotrimeric complex has two different modes of ssDNA binding,
a low-affinity and high-affinity mode,
determined by which oligonucleotide/oligosaccharide-binding (OB) domains of the complex are utilized,
and differing in the length of DNA bound.
This subunit contains a single OB domain that participates in high-affinity DNA binding and also contains a winged helix domain at its carboxy terminus,
which interacts with many genome maintenance protein.
Post-translational modifications of the RPA complex also plays a role in co-ordinating different damage response pathways.
[provided by RefSeq,
Sep 2017].
 Publication Note:  This RefSeq record includes a subset of the publications that are available for this gene.
Please see the Gene record to access additional publications.
 Evidence Data: Transcript exon combination: SRR18074968.3898985.1,
SRR18074969.2761429.1 [ECO:0000332]; RNAseq introns: mixed sample support SAMEA1965299,
SAMEA1966682 [ECO:0006172].",12.3235,"Broadly expressed","medium-low",0.0531079797123303,0.629717755340323,0.0606518658032516,0.339136464530876,"NK-like_Cells","Immune-enriched",0.0890239771805137,1.8924412168507e-05,-0.00812924717010341,0.0997325846554942
"rpe",0.0406088112550856,0.000747529259206658,"no",0.0138029952441441,0.305501668556526,"no","no",-0.0046684993954065,0.0671967313891531,"no",-0.000772040051534659,-0.000787420117446867,0.634428751695909,0.773012426985787,"no","no","",8.72939,"Broadly expressed","low",0.0609696602144508,0.580771160560483,-0.0291679586718229,0.647170958307911,"Erythroid_Cells","Immune-enriched",0.14308450506191,6.49552087978269e-12,-0.0290144302223068,6.00626824558395e-09
"rpgr",0.00594647207436994,0.62857157265201,"no",-0.00308861814354548,0.822380957809828,"no","no",-0.00231605761616351,0.363104606182208,"no",-0.00106440199479067,0.00144623285658047,0.511436149468337,0.595696647446075,"no","no","This gene encodes a protein with a series of six RCC1-like domains (RLDs),
characteristic of the highly conserved guanine nucleotide exchange factors.
The encoded protein is found in the Golgi body and interacts with RPGRIP1.
This protein localizes to the outer segment of rod photoreceptors and is essential for their viability.
Mutations in this gene have been associated with X-linked retinitis pigmentosa (XLRP).
Multiple alternatively spliced transcript variants that encode different isoforms of this gene have been reported,
but the full-length natures of only some have been determined.
[provided by RefSeq,
Dec 2008].
 Sequence Note: The RefSeq transcript and protein were derived from genomic sequence to make the sequence consistent with the reference genome assembly.
The genomic coordinates used for the transcript record were based on alignments.
 Publication Note:  This RefSeq record includes a subset of the publications that are available for this gene.
Please see the Gene record to access additional publications.
 Evidence Data: Transcript exon combination: SRR1803614.184280.1 [ECO:0000332]; RNAseq introns: partial sample support SAMEA1965299,
SAMEA1966682 [ECO:0000350].",0.962373,"Broadly expressed","low",0.0503602631192188,0.646761533889313,0.000664589928891227,0.99162805838556,"Portal_endothelial_Cells","EC-enriched",-0.007585590089966,0.715554115874523,0.0041590564117877,0.40123032246754
"rpl14",0.0621702322562103,1.07937889361552e-07,"yes",0.0358632469224007,0.0064052076918537,"no","no",0.00115423372443033,0.650636729100482,"no",-0.00330277432302963,-0.00250711607835202,0.0417701665333867,0.358051091440263,"no","no","Ribosomes,
the organelles that catalyze protein synthesis,
consist of a small 40S subunit and a large 60S subunit.
Together these subunits are composed of 4 RNA species and approximately 80 structurally distinct proteins.
This gene encodes a ribosomal protein that is a component of the 60S subunit.
The protein belongs to the L14E family of ribosomal proteins.
It contains a basic region-leucine zipper (bZIP)-like domain.
The protein is located in the cytoplasm.
This gene contains a trinucleotide (GCT) repeat tract whose length is highly polymorphic; these triplet repeats result in a stretch of alanine residues in the encoded protein.
Transcript variants utilizing alternative polyA signals and alternative 5'-terminal exons exist but all encode the same protein.
As is typical for genes encoding ribosomal proteins,
there are multiple processed pseudogenes of this gene dispersed through the genome.
[provided by RefSeq,
Jul 2008].",49.8914,"Broadly expressed","medium-low",0.185352324303566,0.0966437803109044,0.243227032512961,0.00015065568412677,"Hepatocyte_6","Hepatocyte-enriched",0.610859074981757,1.00717161089459e-190,-0.0162783261514942,0.000951141616895534
"rps10",-0.0101584255394648,0.42110098947115,"no",-0.01760054632262,0.212052155737189,"no","no",0.00151876479247173,0.551009090147793,"no",0.00272844261421509,-0.00153997725097709,0.0924245247879636,0.572166351981553,"no","no","Ribosomes,
the organelles that catalyze protein synthesis,
consist of a small 40S subunit and a large 60S subunit.
Together these subunits are composed of 4 RNA species and approximately 80 structurally distinct proteins.
This gene encodes a ribosomal protein that is a component of the 40S subunit.
The protein belongs to the S10E family of ribosomal proteins.
It is located in the cytoplasm.
Variable expression of this gene in colorectal cancers compared to adjacent normal tissues has been observed,
although no correlation between the level of expression and the severity of the disease has been found.
As is typical for genes encoding ribosomal proteins,
there are multiple processed pseudogenes of this gene dispersed through the genome.
Alternate splicing results in multiple transcript variants that encode the same protein.
Naturally occurring read-through transcription occurs between this locus and the neighboring locus NUDT3 (nudix (nucleoside diphosphate linked moiety X)-type motif 3).[provided by RefSeq,
Feb 2011].",210.145,"Broadly expressed","medium-high",-0.100637113855707,0.357762589045837,-0.05247968641762,0.406236013244731,"Mature_B_Cells","Immune-enriched",-0.111678355999831,8.09082382224205e-08,0.00623729214306048,0.209651160542454
"rras",0.0361521368838983,0.00336775201599231,"no",0.0249277076212938,0.0724141846085973,"no","no",-0.00621934268227777,0.0148235260262567,"no",0.000883785597250556,0.000432725029322995,0.586485893683627,0.874145054183782,"no","no","The protein encoded by this gene is a small GTPase involved in diverse processes including angiogenesis,
vascular homeostasis and regeneration,
cell adhesion,
and neuronal axon guidance.
Mutations in this gene are found in many invasive cancers.
[provided by RefSeq,
Jul 2015].
 Publication Note:  This RefSeq record includes a subset of the publications that are available for this gene.
Please see the Gene record to access additional publications.
 Evidence Data: Transcript exon combination: BC016286.1,
BC016318.1 [ECO:0000332]; RNAseq introns: mixed sample support SAMEA1965299,
SAMEA1966682 [ECO:0006172].
 RefSeq Attributes: MANE Ensembl match: ENST00000246792.4/ ENSP00000246792.2; RefSeq Select criteria: based on single protein-coding transcript.",24.2801,"Broadly expressed","medium-low",-0.0244167961728216,0.823425251114794,-0.12225806973564,0.0531250320666228,"Portal_endothelial_Cells","EC-enriched",0.172822589003307,1.14348604703484e-16,-0.00338324612088682,0.495410271509965
"rrm2",0.140754764290914,2.7413598279241e-27,"yes",0.106886240387575,4.12347529034939e-13,"yes","yes",0.00317628985954438,0.213354015815769,"no",-0.00255733012412332,0.0020940736781938,0.11550114342737,0.443369639627224,"no","no","This gene encodes one of two non-identical subunits for ribonucleotide reductase.
This reductase catalyzes the formation of deoxyribonucleotides from ribonucleotides.
Synthesis of the encoded protein (M2) is regulated in a cell-cycle dependent fashion.
Transcription from this gene can initiate from alternative promoters,
which results in two isoforms that differ in the lengths of their N-termini.
Related pseudogenes have been identified on chromosomes 1 and X.
[provided by RefSeq,
Sep 2009].",0.537272,"Broadly expressed","low",0.455362838478294,3.82959807191754e-05,0.45195491121476,1.56950795532418e-12,"Plasma_Cells","Immune-enriched",0.572721127671862,3.13787066019304e-167,0.0136496725368445,0.00627941607389985
"rrm2b",0.0795466097137601,1.62609945969964e-09,"yes",0.067991028538793,4.42887274878167e-06,"yes","yes",0.00187962469833113,0.461655523853948,"no",0.00146351218839292,0.000120257457949816,0.367904872261446,0.964901946659026,"no","no","This gene encodes the small subunit of a p53-inducible ribonucleotide reductase.
This heterotetrameric enzyme catalyzes the conversion of ribonucleoside diphosphates to deoxyribonucleoside diphosphates.
The product of this reaction is necessary for DNA synthesis.
Mutations in this gene have been associated with autosomal recessive mitochondrial DNA depletion syndrome,
autosomal dominant progressive external ophthalmoplegia-5,
and mitochondrial neurogastrointestinal encephalopathy.
Alternatively spliced transcript variants have been described.[provided by RefSeq,
Feb 2010].",5.9597,"Broadly expressed","low",0.386727534084257,0.000501125464474586,0.196251964610506,0.00225075081145722,"Non-inflammatory_Macrophage","Immune-enriched",0.280883129113686,2.31076840442244e-41,-0.0158332513546996,0.00152104474706567
"rrp15",-0.000119840758671413,0.992292910973077,"no",-0.0166515406019934,0.231196528117744,"no","no",0.00129081719131453,0.612269613098962,"no",0.000832706688650705,0.000270077845895623,0.607505671572928,0.92107508603691,"no","no","This gene encodes a protein that co-purifies with human nucleoli.
A similar protein in budding yeast is a component of pre-60S ribosomal particles,
and is required for the early maturation steps of the 60S subunit.
[provided by RefSeq,
Jul 2008].
 Evidence Data: Transcript exon combination: SRR3476690.1157409.1,
SRR5189658.93002.1 [ECO:0000332].
 RefSeq Attributes: MANE Ensembl match: ENST00000366932.4/ ENSP00000355899.3; RefSeq Select criteria: based on conservation,
expression.",1.97041,"Broadly expressed","low",0.227270695652556,0.0395818950967358,0.0374570142299022,0.555441181395623,"Erythroid_Cells","Immune-enriched",0.0234488445596545,0.259961452372591,0.00246239572175423,0.619558872805249
